time,N,dead,CTL,con,tumrad,deaths
0,180,0,0,0,11.9164,0
0.000694444,181,0,0,0,11.9164,0
0.00138889,181,0,0,0,11.9164,0
0.00208333,181,0,0,0,11.9164,0
0.00277778,181,0,0,0,11.9164,0
0.00347222,181,0,0,0,11.9164,0
0.00416667,181,0,0,0,11.9164,0
0.00486111,181,0,0,0,11.9164,0
0.00555556,182,0,0,0,11.9164,0
0.00625,183,0,0,0,11.9164,0
0.00694444,183,0,0,0,11.9164,0
0.00763889,183,0,0,0,11.9164,0
0.00833333,183,0,0,0,11.9164,0
0.00902778,183,0,0,0,11.9164,0
0.00972222,183,0,0,0,11.9164,0
0.0104167,183,0,0,0,11.9164,0
0.0111111,183,0,0,0,11.9164,0
0.0118056,183,0,0,0,11.9164,0
0.0125,184,0,0,0,11.9164,0
0.0131944,184,0,0,0,11.9164,0
0.0138889,184,0,0,0,11.9164,0
0.0145833,185,0,0,0,11.9164,0
0.0152778,185,0,0,0,11.9164,0
0.0159722,185,0,0,0,11.9164,0
0.0166667,186,0,0,0,11.9164,0
0.0173611,187,0,0,0,11.9164,0
0.0180556,187,0,0,0,11.9164,0
0.01875,187,0,0,0,11.9164,0
0.0194444,187,0,0,0,11.9164,0
0.0201389,187,0,0,0,11.9164,0
0.0208333,188,0,0,0,11.9164,0
0.0215278,189,0,0,0,11.9164,0
0.0222222,189,0,0,0,11.9164,0
0.0229167,189,0,0,0,11.9164,0
0.0236111,189,0,0,0,11.9164,0
0.0243056,189,0,0,0,11.9164,0
0.025,189,0,0,0,11.9164,0
0.0256944,189,0,0,0,11.9164,0
0.0263889,189,0,0,0,11.9164,0
0.0270833,189,0,0,0,11.9164,0
0.0277778,189,0,0,0,11.9164,0
0.0284722,189,0,0,0,11.9164,0
0.0291667,189,0,0,0,11.9164,0
0.0298611,189,0,0,0,11.9164,0
0.0305556,189,0,0,0,11.9164,0
0.03125,189,0,0,0,11.9164,0
0.0319444,189,0,0,0,11.9164,0
0.0326389,189,0,0,0,11.9164,0
0.0333333,189,0,0,0,11.9164,0
0.0340278,189,0,0,0,11.9164,0
0.0347222,189,0,0,0,11.9164,0
0.0354167,189,0,0,0,11.9164,0
0.0361111,189,0,0,0,11.9164,0
0.0368056,189,0,0,0,11.9164,0
0.0375,189,0,0,0,11.9164,0
0.0381945,190,0,0,0,11.9164,0
0.0388889,190,0,0,0,11.9164,0
0.0395834,190,0,0,0,11.9164,0
0.0402778,190,0,0,0,11.9164,0
0.0409722,190,0,0,0,11.9164,0
0.0416667,190,0,0,0,11.9164,0
0.0423611,191,0,0,0,11.9164,0
0.0430556,192,0,0,0,11.9164,0
0.04375,193,0,0,0,11.9164,0
0.0444445,193,0,0,0,11.9164,0
0.0451389,193,0,0,0,11.9164,0
0.0458334,193,0,0,0,11.9164,0
0.0465278,193,0,0,0,11.9164,0
0.0472223,193,0,0,0,11.9164,0
0.0479167,195,0,0,0,11.9164,0
0.0486112,196,0,0,0,11.9164,0
0.0493056,196,0,0,0,11.9164,0
0.05,196,0,0,0,11.9164,0
